x1,x2,y
1.280368643895597014e+00,9.483528406532205635e-01,0.000000000000000000e+00
2.245696701553872021e+00,7.288278225816723355e-01,0.000000000000000000e+00
-1.256552245526098991e-03,-1.401445025352902052e+00,1.000000000000000000e+00
1.095194497279299295e+00,1.486121274723798624e+00,0.000000000000000000e+00
-1.079644806935579959e+00,5.057398215675312780e-01,1.000000000000000000e+00
4.731138809141444135e-01,2.782751499581196608e+00,0.000000000000000000e+00
-2.100661318796993804e+00,8.360965767515942115e-01,1.000000000000000000e+00
-4.549486317625537346e-01,-1.998391282316628326e+00,1.000000000000000000e+00
-9.095290514421899841e-01,-6.791301522809678470e-01,1.000000000000000000e+00
-1.233670502299421878e+00,-8.584008387709121668e-02,1.000000000000000000e+00
-4.911497372754677349e-01,3.261971591678485716e+00,0.000000000000000000e+00
9.691295068401549750e-01,1.115394461228432776e+00,0.000000000000000000e+00
-1.116653201848765375e+00,7.968741081934012094e-01,1.000000000000000000e+00
2.756523793539203404e-01,-1.734719400580081672e+00,1.000000000000000000e+00
1.572574185243247546e+00,7.446859989391110268e-01,0.000000000000000000e+00
1.031306929705662068e+00,-1.137924436429149200e+00,0.000000000000000000e+00
-7.242859925480278349e-01,-1.024185686464209599e+00,1.000000000000000000e+00
1.144788464541898421e+00,3.780726088292086784e-01,0.000000000000000000e+00
4.482410629901950605e-01,1.490258476864286585e+00,0.000000000000000000e+00
-3.318803799656064868e-01,-2.410265525065157011e+00,1.000000000000000000e+00
1.899217898474705457e+00,-3.136630804380944326e-01,0.000000000000000000e+00
1.080952423428816367e+00,2.195764457941546954e+00,0.000000000000000000e+00
2.989213474339922350e-01,8.269452750685368780e-01,0.000000000000000000e+00
1.410399394354755254e+00,4.627894129415652813e-01,0.000000000000000000e+00
9.999257149897664565e-01,8.869600245188636878e-01,0.000000000000000000e+00
1.465961144884844469e-01,2.002873590990678299e+00,0.000000000000000000e+00
7.422911322181255933e-01,-3.697673865318555908e-01,0.000000000000000000e+00
1.669061103897925502e+00,-1.288234349378858112e-01,0.000000000000000000e+00
-1.024796241243096873e+00,-7.746947188807654650e-01,1.000000000000000000e+00
2.667219560926046729e+00,-4.561648086837768457e-01,0.000000000000000000e+00
1.744806290909017177e+00,4.686593162078409036e-01,0.000000000000000000e+00
-1.169794022847459036e+00,6.849158514689267507e-01,1.000000000000000000e+00
1.104217308621573551e-01,2.161724214206411254e+00,0.000000000000000000e+00
-8.901371949289607066e-01,-9.755907552052112131e-01,1.000000000000000000e+00
-1.325484211265532064e+00,-1.173048690074145473e+00,1.000000000000000000e+00
-5.890422865406907960e-01,-1.050656892833228273e+00,1.000000000000000000e+00
-4.454311570532334397e-01,-9.916075134201239594e-02,1.000000000000000000e+00
2.363390762315713267e-01,1.914311340653497062e+00,0.000000000000000000e+00
-1.455490029042523448e+00,-1.574357267125648718e+00,1.000000000000000000e+00
2.429785703475872971e+00,1.209944182661442102e-01,0.000000000000000000e+00
9.320855363980916630e-01,-1.008672435986684324e+00,0.000000000000000000e+00
-2.016334376830243080e+00,2.836784089648399787e-01,1.000000000000000000e+00
2.600872520251843678e+00,9.105068304542884849e-01,0.000000000000000000e+00
-1.943543960787071034e+00,1.885043354033239416e+00,1.000000000000000000e+00
5.283242674707330222e-01,2.025017594943734789e+00,0.000000000000000000e+00
-1.353184962826975646e+00,2.941977807548818435e-01,1.000000000000000000e+00
5.343210304230417984e-01,-1.947475702865995695e+00,1.000000000000000000e+00
-4.851294555207963377e-01,-2.149663405568364549e+00,1.000000000000000000e+00
1.728365693236063594e+00,7.884447304215730368e-01,0.000000000000000000e+00
2.747143847257381921e+00,-2.623145288428574418e-01,0.000000000000000000e+00
-1.302505278043226689e+00,-1.084669620708250237e+00,1.000000000000000000e+00
1.497148756352098653e+00,5.028709789877696679e-01,0.000000000000000000e+00
9.663082706254536580e-01,2.939068817244073983e+00,0.000000000000000000e+00
-1.951314379822357781e+00,7.281622644846359460e-01,1.000000000000000000e+00
-6.454861009266509297e-01,3.381031895980926016e+00,0.000000000000000000e+00
-8.330724417364112622e-01,-6.274616138068348503e-01,1.000000000000000000e+00
-4.332194751758584039e-01,-1.251852157323867010e+00,1.000000000000000000e+00
-1.535550356318008847e+00,2.855453444281927933e+00,0.000000000000000000e+00
-4.078768103431909542e-01,-1.153222205231900777e+00,1.000000000000000000e+00
-1.081295108350036394e+00,-2.609038970750397812e+00,1.000000000000000000e+00
6.074847837031470688e-01,-3.014905942301141284e+00,1.000000000000000000e+00
-1.613290661292236194e+00,-7.473882627805004120e-01,1.000000000000000000e+00
-1.299990052091850146e+00,-2.295895809581362190e+00,1.000000000000000000e+00
6.685138319941789087e-01,-1.481420805825041653e-01,0.000000000000000000e+00
6.757549329372140035e-01,2.151260092984081052e+00,0.000000000000000000e+00
-8.293905245069801424e-01,-2.032032198495784758e+00,1.000000000000000000e+00
2.137234394474874843e+00,1.204617336192847832e+00,0.000000000000000000e+00
2.140187156299400595e+00,1.377947649517822448e+00,0.000000000000000000e+00
2.315782796104616903e+00,-1.045424942944703783e+00,0.000000000000000000e+00
-1.817859432755203897e-01,-5.282622995233818841e-01,1.000000000000000000e+00
-1.180213647244282349e+00,-1.757491406764066788e+00,1.000000000000000000e+00
-2.780462721546300142e-01,-2.459236682616349423e+00,1.000000000000000000e+00
-2.220779982368698835e-01,2.164204603875268251e+00,1.000000000000000000e+00
-7.372061699990370975e-01,-1.491264963131062160e+00,1.000000000000000000e+00
-1.940728007009938860e+00,5.923373998035277310e-01,1.000000000000000000e+00
-3.539678730469537626e-01,-1.147171115037034506e+00,1.000000000000000000e+00
-1.880362375089530858e+00,7.560512914588779498e-01,1.000000000000000000e+00
1.736835918709120685e+00,6.059060438277608096e-01,0.000000000000000000e+00
-3.654450766828345465e-01,-6.670819858866352536e-01,1.000000000000000000e+00
-2.073517692672828261e-01,-2.551751805428007280e+00,1.000000000000000000e+00
-5.432660287762742790e-01,-1.198283021677134297e+00,1.000000000000000000e+00
8.452544365843764895e-01,1.209493378465493985e+00,0.000000000000000000e+00
-2.327898347283766656e-01,-7.452864767254885336e-01,1.000000000000000000e+00
-1.921779604959928278e+00,3.608497608426866066e-01,1.000000000000000000e+00
-1.051492782907487600e+00,-2.348165712035533925e+00,1.000000000000000000e+00
-5.428764770161246256e-01,-3.100569229237742697e+00,1.000000000000000000e+00
-2.773591099441731211e-01,-8.274193846261999052e-01,1.000000000000000000e+00
8.402615580524730454e-01,-3.063680797129616495e-01,0.000000000000000000e+00
-1.378340780751148964e+00,-1.387830658514599191e+00,1.000000000000000000e+00
-1.226935321789037525e+00,-1.343308654488142295e+00,1.000000000000000000e+00
-2.207859874718057114e+00,-1.297528812381701036e+00,1.000000000000000000e+00
-2.515745182627614707e+00,-1.384755229552042666e+00,1.000000000000000000e+00
6.167588291890666596e-01,6.341554732879948197e-01,0.000000000000000000e+00
-1.794058662604198107e+00,-7.546773498552051818e-01,1.000000000000000000e+00
7.579684256136226539e-01,-2.416691313971150556e+00,1.000000000000000000e+00
1.439569581348487448e+00,4.846935747079699763e-01,0.000000000000000000e+00
-1.242732981774099299e+00,-1.259478953047182159e+00,1.000000000000000000e+00
1.729914594274552186e+00,1.661799191705232825e+00,0.000000000000000000e+00
1.850408669951595586e+00,1.978691707297302704e+00,0.000000000000000000e+00
-6.353891959775297416e-01,-2.834647382233038915e+00,1.000000000000000000e+00
1.382548479588976420e+00,2.193624368112662981e-01,0.000000000000000000e+00
4.124296012454233273e-01,-3.392915921442709148e+00,1.000000000000000000e+00
2.525922125893421022e+00,6.366377108356526815e-01,0.000000000000000000e+00
-5.098246312529532143e-02,-1.610445962636232742e-01,0.000000000000000000e+00
7.952618307200119974e-01,2.888346126865301011e-01,0.000000000000000000e+00
1.102471251671707009e+00,-8.621745684750271588e-01,0.000000000000000000e+00
1.023052534320953333e+00,1.681141152651183246e+00,0.000000000000000000e+00
-2.021045673254759034e+00,8.151850307651293814e-01,1.000000000000000000e+00
-9.618340647615946093e-01,1.975871981610382022e-01,1.000000000000000000e+00
-1.343296078419804473e+00,-4.728725456740223709e-01,1.000000000000000000e+00
2.952575968991677957e+00,-1.460151874848357956e+00,0.000000000000000000e+00
-1.135691590942635720e+00,-1.555019402906542947e+00,1.000000000000000000e+00
2.064885747754668710e+00,7.981949722579444462e-01,0.000000000000000000e+00
1.980876915566909036e+00,5.225552553888248575e-01,0.000000000000000000e+00
-1.096743818113541380e+00,-8.927624593105244477e-01,1.000000000000000000e+00
5.629650041902977131e-01,1.246972664638877681e+00,0.000000000000000000e+00
-8.025091514474703702e-01,-1.751952836505695332e+00,0.000000000000000000e+00
-7.914121632797969097e-01,8.698483886829366796e-01,1.000000000000000000e+00
-2.361010662355496947e+00,3.893981554736740125e-01,1.000000000000000000e+00
-1.106503302143817535e+00,-1.321343239127996227e+00,1.000000000000000000e+00
-3.240986304176206367e+00,1.070874383596485568e+00,1.000000000000000000e+00
1.453383194327764638e+00,2.506578814474160199e-01,0.000000000000000000e+00
5.962485297679740448e-01,1.600984083528827151e+00,0.000000000000000000e+00
1.256946557023381983e+00,1.740405253211658732e+00,0.000000000000000000e+00
6.494715325800727301e-01,8.948913692247361107e-01,0.000000000000000000e+00
8.743380263048950995e-01,2.907560224985666242e+00,0.000000000000000000e+00
-1.133401994160378318e-01,1.397328379717702074e+00,0.000000000000000000e+00
3.182890481945789496e+00,-2.118832381434137824e-01,0.000000000000000000e+00
-9.914875723461458179e-02,2.006274581221100917e+00,0.000000000000000000e+00
1.109474643857576659e+00,-2.497578328952820836e+00,1.000000000000000000e+00
1.925394842679905905e+00,2.974403993516859246e-01,0.000000000000000000e+00
-9.324410232421701528e-01,1.750489179169711251e+00,1.000000000000000000e+00
3.934515490159418150e-01,1.230882480776571253e+00,0.000000000000000000e+00
6.046694506070762198e-01,-2.339367537460839697e-01,0.000000000000000000e+00
-1.987598873199604432e-01,1.945276419245237198e+00,0.000000000000000000e+00
1.979144634792375346e+00,7.676092121281135050e-01,0.000000000000000000e+00
1.420211736995649898e-01,-2.313897892334429995e-01,0.000000000000000000e+00
-7.183502752016686088e-01,-2.351789069833071899e+00,1.000000000000000000e+00
-6.045951414010500291e-03,-7.119614639085363184e-01,1.000000000000000000e+00
1.569502978872115095e+00,2.099392108189147343e+00,0.000000000000000000e+00
1.375005996645713768e+00,8.348097681673409820e-01,0.000000000000000000e+00
2.925430529137032387e+00,8.654708262893688608e-02,0.000000000000000000e+00
3.464657312039630677e-01,2.890510543645036456e+00,0.000000000000000000e+00
-5.115875314760542913e-01,-1.465580716699178110e+00,1.000000000000000000e+00
7.421589329570636995e-01,-2.602667272885689886e+00,1.000000000000000000e+00
2.240056468578525972e-01,1.370190671357204071e+00,0.000000000000000000e+00
1.124242453876070691e+00,5.020489812746833369e-01,0.000000000000000000e+00
-2.245447999019100305e+00,-5.044027444929931603e-01,1.000000000000000000e+00
-1.522970061167341793e+00,2.741853684023464854e+00,0.000000000000000000e+00
-1.517647323592425934e-01,6.766428091696243818e-01,0.000000000000000000e+00
1.325997052801295206e+00,1.140774805178550011e+00,0.000000000000000000e+00
-1.058739870549009865e+00,1.621019887888489885e-01,1.000000000000000000e+00
2.060934132054696111e+00,-7.212232218326374289e-01,0.000000000000000000e+00
3.884668260218759883e-01,4.076758384099878341e-01,0.000000000000000000e+00
-1.784706166254002913e+00,7.793989430155968678e-01,1.000000000000000000e+00
-3.284528343206089551e-01,-1.755835773137741196e+00,1.000000000000000000e+00
-2.529316562252813316e+00,-3.354558587324366625e-01,1.000000000000000000e+00
3.164461515357164245e-01,9.868948799622632162e-01,0.000000000000000000e+00
3.855188081518024390e+00,-1.307209759950597627e+00,0.000000000000000000e+00
-8.253209814805920197e-02,-1.149993296875315041e+00,1.000000000000000000e+00
7.196834658721964484e-01,2.426701734848219605e+00,0.000000000000000000e+00
1.562012488899585216e+00,6.228800936314635717e-01,0.000000000000000000e+00
3.792441660332233622e-01,5.387215742025939225e-01,0.000000000000000000e+00
1.880223591795509241e+00,4.375886211755860566e-01,0.000000000000000000e+00
-4.593963136621586618e-01,-5.891360999048612657e-01,1.000000000000000000e+00
-9.775354027605576146e-01,-3.509550216904843145e-01,1.000000000000000000e+00
1.087102807878561062e-01,-1.816350307509852158e+00,1.000000000000000000e+00
-1.227756844664866565e+00,4.811412035358316186e-01,1.000000000000000000e+00
-3.599202814746921275e-01,-1.617353079016795592e+00,1.000000000000000000e+00
5.375920443060251408e-01,8.549294655081274286e-01,0.000000000000000000e+00
-1.546824861349051228e-01,2.954207792358390705e+00,0.000000000000000000e+00
7.281778795260490655e-01,2.429888441515252850e+00,0.000000000000000000e+00
1.665087044837637309e-01,1.964282782868729260e+00,0.000000000000000000e+00
1.854442613824407449e+00,1.968400212574529240e-01,0.000000000000000000e+00
-1.419095086935318939e+00,8.631322108726514619e-01,1.000000000000000000e+00
-2.078568112411070867e+00,1.904403666154297570e+00,1.000000000000000000e+00
-1.754655199812322985e+00,-2.955893965703654924e+00,1.000000000000000000e+00
-8.125190847786504245e-01,2.989634648639309944e+00,0.000000000000000000e+00
1.521181187459424766e+00,1.836045324587842753e-02,0.000000000000000000e+00
-6.264148889242013851e-01,-1.978129236397581647e-01,1.000000000000000000e+00
1.841061658636467646e+00,-2.312116171494212225e+00,1.000000000000000000e+00
-6.722957618396011581e-01,-1.812169799066306819e+00,1.000000000000000000e+00
2.005713587126274344e+00,9.312211647697098416e-01,0.000000000000000000e+00
1.581021114604381106e+00,9.889792776456080015e-01,0.000000000000000000e+00
1.727767042036154388e+00,3.084514582881136557e-01,0.000000000000000000e+00
-1.241424456849253399e+00,-1.129265573465042111e-01,1.000000000000000000e+00
2.366897696743881951e+00,1.249798394616879804e+00,0.000000000000000000e+00
-6.428770978312475792e-01,-5.138736101187304506e-01,1.000000000000000000e+00
3.739184705150778720e-01,1.082496114331230830e+00,0.000000000000000000e+00
1.039037600140285456e+00,7.581788951828235534e-01,0.000000000000000000e+00
1.127657106601861248e+00,1.212180811011221548e+00,0.000000000000000000e+00
-1.531022121259003610e+00,2.177564104033261061e-01,1.000000000000000000e+00
4.608599173245123692e-01,9.652180517831977502e-01,0.000000000000000000e+00
-1.096877662730795455e+00,-2.371959580672354573e+00,1.000000000000000000e+00
-9.887973066958111179e-01,-3.448738348173051360e+00,1.000000000000000000e+00
-2.530475076732571771e-02,9.422406306607072901e-02,1.000000000000000000e+00
2.757054960700199286e-01,-3.291671418334610522e+00,1.000000000000000000e+00
2.983645313357249362e-01,2.134854406179428121e+00,0.000000000000000000e+00
2.099987075144471138e+00,4.217851167590849770e-01,0.000000000000000000e+00
-2.179210425957135211e+00,4.384853247143252197e-01,1.000000000000000000e+00
2.492375846423178221e+00,-4.648084300864529506e-01,0.000000000000000000e+00
-1.844041720143427543e-01,-2.773072463547706867e+00,1.000000000000000000e+00
-1.989806519358526815e+00,9.258944126358228943e-02,1.000000000000000000e+00
1.528277898843358962e+00,1.845070740221123717e+00,0.000000000000000000e+00
-2.381928811051484018e+00,1.384673581056328651e+00,1.000000000000000000e+00
-1.160391294290497255e+00,-1.898345676971619156e+00,1.000000000000000000e+00
9.528565531833390612e-01,1.274989426261647019e+00,0.000000000000000000e+00
8.309649858804115663e-01,-1.772630246851565061e-01,0.000000000000000000e+00
1.548109733589924542e+00,1.173786418609128690e+00,0.000000000000000000e+00
-7.233901426729918427e-01,-1.068175888440968002e+00,1.000000000000000000e+00
1.681801567567769329e+00,1.909156813216044135e-01,0.000000000000000000e+00
1.657166321024044209e-01,-2.642659791194247099e+00,1.000000000000000000e+00
5.093774677122389072e-01,9.787902531746454082e-01,0.000000000000000000e+00
5.536886957998754522e-01,1.965219880790768370e+00,0.000000000000000000e+00
-2.221635581215450905e+00,4.317981110096691388e-01,1.000000000000000000e+00
-7.521696102436281617e-01,-1.515673724940954648e+00,1.000000000000000000e+00
-2.647986074585488292e-01,-4.222242139545765993e-01,1.000000000000000000e+00
-4.347739998707118581e-01,2.055710483089825846e+00,0.000000000000000000e+00
-1.495316145963285770e+00,-2.198600705932645394e-01,1.000000000000000000e+00
-9.071977927831882393e-01,-5.054493770676904418e-01,1.000000000000000000e+00
1.012944914316031619e+00,1.365922618623724771e+00,0.000000000000000000e+00
-9.613583545402299979e-01,-1.993840952947990131e+00,1.000000000000000000e+00
1.781965813828753298e+00,-4.534508433057732879e-01,0.000000000000000000e+00
-1.781337937488734591e+00,-1.245414968450121590e-01,1.000000000000000000e+00
2.029228902764708131e+00,2.675708671362411195e+00,0.000000000000000000e+00
1.186240159146631834e+00,5.562106176882224418e-01,0.000000000000000000e+00
-5.795744286717818827e-01,-3.587608813016467835e+00,1.000000000000000000e+00
2.755473121166660100e+00,-5.537704811122217130e-01,0.000000000000000000e+00
6.199033239205882229e-01,-1.646945132431182346e-01,0.000000000000000000e+00
-5.031508330740330770e-01,-5.989280493503943426e-01,1.000000000000000000e+00
-5.283254733997573283e-01,-2.572540316840754571e+00,1.000000000000000000e+00
-2.324218684897539355e-01,2.351449988430454940e+00,0.000000000000000000e+00
-1.406402988162211987e+00,-1.105718003414606132e+00,1.000000000000000000e+00
-2.345710771609640921e-01,-4.429538359114179258e+00,1.000000000000000000e+00
1.253610587998093884e+00,-4.997235614651207580e-03,0.000000000000000000e+00
1.416287245664211714e+00,1.353268430430022651e+00,0.000000000000000000e+00
2.828725580660961803e-01,1.038360697194610660e+00,0.000000000000000000e+00
-1.507131783465513353e+00,-1.864976062178434146e+00,1.000000000000000000e+00
-1.182870589824608132e+00,7.443595536583066941e-02,1.000000000000000000e+00
-2.950440531370326358e-01,2.831410790159391677e+00,0.000000000000000000e+00
9.690199105754013220e-03,-1.434571591352783226e+00,1.000000000000000000e+00
-6.139818297572899319e-02,-9.566732309897280073e-02,1.000000000000000000e+00
-2.077136200042960290e+00,-5.510660878030485543e-01,1.000000000000000000e+00
1.948676473454504510e-01,5.658840037758419150e-01,1.000000000000000000e+00
6.484839082160370749e-01,1.185330793111943892e+00,0.000000000000000000e+00
-1.164542465202651256e+00,-1.048649153454487504e+00,1.000000000000000000e+00
-3.872665759131393992e-01,-2.583783305712072931e+00,1.000000000000000000e+00
-1.555922961102389923e+00,-4.983827390970073379e-02,1.000000000000000000e+00
1.786537994373974092e+00,1.193427339275762389e+00,0.000000000000000000e+00
-4.253811189306715146e-02,8.121497211306508701e-01,0.000000000000000000e+00
-1.489293642541739349e+00,-7.143762230785786205e-01,1.000000000000000000e+00
3.092049217621036239e-01,2.020101158958504062e+00,0.000000000000000000e+00
1.070566067128546406e+00,-1.035085598752799374e+00,0.000000000000000000e+00
-2.404696949914316706e-01,1.948647092037655737e+00,0.000000000000000000e+00
1.070548578067281653e+00,2.470031338175799618e-01,0.000000000000000000e+00
-2.537812057090327311e+00,-2.576262086932150086e-01,1.000000000000000000e+00
6.234473744722387467e-01,1.692837764731353722e+00,0.000000000000000000e+00
1.358201882896933332e+00,-6.157943715562844700e-01,0.000000000000000000e+00
2.534129976306614296e+00,-1.663835872885576883e+00,0.000000000000000000e+00
1.598639278905890637e-01,2.920588092860436191e+00,0.000000000000000000e+00
-7.423791946171411915e-01,2.192751732951784494e+00,0.000000000000000000e+00
1.000766047102085166e+00,2.147590533190989692e+00,0.000000000000000000e+00
-5.771689687377077327e-01,-1.825581160491379640e+00,1.000000000000000000e+00
1.601999345637874494e-01,-2.680657609020434595e+00,1.000000000000000000e+00
-1.514819800515587733e+00,7.036103791033759824e-01,1.000000000000000000e+00
-7.747804947353149618e-01,1.300337122786313637e+00,0.000000000000000000e+00
-8.955083630568498876e-01,-1.332621799806881224e+00,1.000000000000000000e+00
1.163948876685185096e+00,5.965010768134684227e-01,0.000000000000000000e+00
-3.461180856918506521e-01,-1.212263327385966427e+00,1.000000000000000000e+00
-3.795048143136591223e-01,-9.008625948845685460e-01,1.000000000000000000e+00
1.356957486383621569e+00,3.755825702856729897e-01,0.000000000000000000e+00
1.158911788531092002e+00,1.127660648709384761e+00,0.000000000000000000e+00
-1.390584633220333544e+00,-2.080029516004443524e-01,1.000000000000000000e+00
1.395568750500838062e+00,-1.012336525741527993e+00,0.000000000000000000e+00
1.841768447705170175e-01,-1.046979995331461799e+00,1.000000000000000000e+00
3.430397182368687126e-02,-2.434101105096003081e+00,1.000000000000000000e+00
5.063003822230490725e-01,9.839203698119501906e-01,0.000000000000000000e+00
-2.880402119580140585e+00,2.241560179550587506e+00,1.000000000000000000e+00
1.777041515532270521e+00,-1.018580558047959883e+00,0.000000000000000000e+00
2.790662062228643769e+00,-3.490076609438182154e-02,0.000000000000000000e+00
-6.195669784373299960e-01,-1.411255229676740663e+00,1.000000000000000000e+00
-1.341063521531636882e+00,2.951225703223898100e-01,1.000000000000000000e+00
-1.470423263545269199e+00,-4.568681773331050300e-01,1.000000000000000000e+00
-5.269252490644639186e-01,-7.508544289611138733e-01,1.000000000000000000e+00
-1.320919777039752718e+00,1.989650970028703725e+00,0.000000000000000000e+00
-1.139019662927921006e+00,1.845542050909616261e-01,1.000000000000000000e+00
1.587430332256686727e+00,4.996566724261121695e-01,0.000000000000000000e+00
-1.289743670969572431e+00,-6.691334226923958406e-01,1.000000000000000000e+00
1.503368771206564425e+00,1.150771595630558197e+00,0.000000000000000000e+00
